TOMO 04 — ARMAS

Fuente de armas, munición, daño, rasgos, obtención y balance ofensivo.

Edición 5.1 — Versión refinada para lectura de libro

Nota editorial: esta versión conserva la información útil de las iteraciones anteriores, unifica fichas heredadas bajo IDs maestros y retira del cuerpo principal títulos técnicos repetidos, separadores visuales y marcas internas de trabajo. Las fuentes, alias y notas de trazabilidad no se pierden: se conservan en apéndice cuando corresponde.
## Balance ofensivo para publicación

Las armas se publican con sus valores conservados, pero cada una debe poder ubicarse en una etapa de juego. Si un arma queda fuera de etapa, no se elimina: se marca como única, rara, avanzada, modificada, legendaria o requiere balance.

### Prueba de arma
1. Comparar daño contra enemigos de amenaza 1-3, 4-6 y 7-9.
2. Revisar coste AP frente al daño esperado.
3. Revisar munición disponible en campaña, libre y supervivencia.
4. Confirmar si ignora defensa por rasgo real o por error.

TOMO 04 — ARMAS: MUNICION, ETAPAS Y BALANCE OFENSIVO

1. ETAPAS DE ARMAS
| Etapa | Armas esperadas | Funcion |
|---|---|---|
| Inicio | pistola 10mm, pipe, melee simple | resolver amenazas 1-3 |
| Temprana | escopeta, rifle de caza, laser basico | amenazas 3-5 |
| Media | combate, plasma, explosivos limitados | amenazas 5-7 |
| Alta | pesadas, legendarias, modificadas | amenazas 7-9 |
| Final | armas unicas optimizadas | jefes y amenazas 9-10 |

2. MUNICION EXACTA VS NARRATIVA
Este tomo conserva municion y calibres. En mesa puede usarse:
- Exacta: contar cada bala/proyectil.
- Narrativa: 1 carga por escena.
- Supervivencia: exacta para municion rara; narrativa para comun.

3. ARMA INUTIL O DEMASIADO FUERTE
Marcar REQUIERE_BALANCE_OFENSIVO si:
- no supera dano minimo contra enemigos de su etapa,
- mata amenazas medias en 1 turno sin costo alto,
- tiene coste AP demasiado bajo para su dano,
- ignora DR/ER/RR sin rasgo que lo justifique.


Resultado de auditoría:
- No se modifican daños, municiones, AP ni valores de armas.
- Las armas quedan clasificadas por función: inicio, estándar, especial, pesada, legendaria o final.
- Arma con daño bajo + AP alto = REQUIERE_REVISIÓN_DE_UTILIDAD.
- Arma con daño alto + AP bajo = REQUIERE_REVISIÓN_DE_LETALIDAD.
- Arma explosiva, nuclear o pesada no debe balancearse contra enemigos normales; se prueba contra grupos, cobertura, robots pesados, servoarmaduras o jefes.
- Información eliminada: 0.

Criterio aplicado:
- No se cambian valores de PV, AP, daño, DR, ER ni RR en fichas existentes.
- La simulación se agrega como capa de auditoría para decidir ajustes posteriores sin destruir datos.
- AP sigue significando Puntos de Acción.
- Fórmula provisional de test: mitigación por tramo de defensa + daño mínimo táctico. No reemplaza Tomo 01; sirve para detectar bloqueos.

### Distribución real detectada en los tomos
| Métrica | Muestras | P10 | P25 | P50 | P75 | P90 |
|---|---:|---:|---:|---:|---:|---:|
| PV enemigos Tomo 03 | 213 | 85.0 | 210.0 | 500.0 | 1000.0 | 1800.0 |
| DR enemigos Tomo 03 | 213 | 15.0 | 45.0 | 95.0 | 180.0 | 260.0 |
| ER enemigos Tomo 03 | 213 | 5.0 | 35.0 | 80.0 | 140.0 | 208.0 |
| Amenaza enemigos Tomo 03 | 213 | 1.1 | 1.5 | 2.2 | 3.1 | 4.2 |
| Daño base armas Tomo 04 | 106 | 22.0 | 28.0 | 45.0 | 55.0 | 150.0 |
| Coste AP armas Tomo 04 | 99 | 20.0 | 25.0 | 28.0 | 35.0 | 42.0 |
| DR armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |
| ER armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |

### Fórmula de test usada en esta simulación
- Defensa 0–25: reduce 0 daño.
- Defensa 26–75: reduce 5 daño.
- Defensa 76–150: reduce 10 daño.
- Defensa 151–250: reduce 20 daño.
- Defensa 251–400: reduce 35 daño.
- Defensa 401+: reduce 50 daño.
- Si el arma puede afectar al objetivo pero el cálculo baja a 0, usar daño mínimo táctico: máximo entre 1 y 10% del daño base.
- Rondas de referencia: se calcula con presupuesto abstracto de 100 AP tácticos para comparar armas; no sustituye la economía oficial del Tomo 01.

### Resultado de simulación representativa
| Arma | Enemigo | Amenaza | PV | DR/ER | Daño efectivo | Impactos | Rondas ref. | Estado |
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 30
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Especial / variable
  CARGADOR: 1
  CADENCIA: 10
  ALCANCE: 100
  PRECISIÓN: 60
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: variable
  DPS_REFERENCIAL: situacional
  PESO: 8
  VALOR: 250
Perks recomendados: Segun tipo
Mods recomendados: Limitados o unicos
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Herramienta táctica o de rol
Limitación: Munición/uso muy especifico
---
---
---
## [FICHA ARMA]
ID: WIKI-W-039
ID maestro 4.1: W-0039
Alias conservado: WIKI-W-039
Nombre: Railway rifle
Categoría: Balística - rifle
Subtipo: Rifle
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 45
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .308 / .45 / 5.56 / 7.62 según arma
  CARGADOR: 20
  CADENCIA: 33
  ALCANCE: 185
  PRECISIÓN: 72
  COSTE_AP_VATS: 28
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 90-220
  PESO: 12
  VALOR: 180
Perks recomendados: Rifleman, Gun Nut, Ninja si silenciado
Mods recomendados: Receptor potente, cañón largo, culata, mira
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Combate medio-largo y daño confiable
Limitación: Peso y munición variable
---
---
---
## [FICHA ARMA]
ID: WIKI-W-040
ID maestro 4.1: W-0040
Alias conservado: WIKI-W-040
Nombre: Cannonball launcher
Categoría: Pesada
Subtipo: Arma pesada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 120
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 5mm / misil / mini nuke / harpoon / cannonball
  CARGADOR: 1
  CADENCIA: 8
  ALCANCE: 117
  PRECISIÓN: 55
  COSTE_AP_VATS: 50
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto / situacional
  PESO: 25
  VALOR: 450
Perks recomendados: Heavy Gunner, Demolition Expert si explosiva
Mods recomendados: Cañón, miras, mejoras de daño
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Jefes, grupos y servoarmaduras
Limitación: Peso, coste de munición y fuego amigo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-041
ID maestro 4.1: W-0041
Alias conservado: WIKI-W-041
Nombre: Fragmentation grenade
Categoría: Explosivo - arrojadizo
Subtipo: Granada / arrojadizo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible arrojadizo
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 93
  PRECISIÓN: 50
  COSTE_AP_VATS: 40
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: área
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Control de grupos y cobertura
Limitación: Fuego amigo y espacios cerrados
---
---
---
## [FICHA ARMA]
ID: WIKI-W-042
ID maestro 4.1: W-0042
Alias conservado: WIKI-W-042
Nombre: Molotov cocktail
Categoría: Explosivo - arrojadizo
Subtipo: Granada / arrojadizo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible arrojadizo
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 93
  PRECISIÓN: 50
  COSTE_AP_VATS: 40
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: área
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Control de grupos y cobertura
Limitación: Fuego amigo y espacios cerrados
---
---
---
## [FICHA ARMA]
ID: WIKI-W-043
ID maestro 4.1: W-0043
Alias conservado: WIKI-W-043
Nombre: Pulse grenade
Categoría: Explosivo - arrojadizo
Subtipo: Granada / arrojadizo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible arrojadizo
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 93
  PRECISIÓN: 50
  COSTE_AP_VATS: 40
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: área
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Control de grupos y cobertura
Limitación: Fuego amigo y espacios cerrados
---
---
---
## [FICHA ARMA]
ID: WIKI-W-044
ID maestro 4.1: W-0044
Alias conservado: WIKI-W-044
Nombre: Plasma grenade
Categoría: Explosivo - arrojadizo
Subtipo: Granada / arrojadizo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible arrojadizo
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 93
  PRECISIÓN: 50
  COSTE_AP_VATS: 40
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: área
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Control de grupos y cobertura
Limitación: Fuego amigo y espacios cerrados
---
---
---
## [FICHA ARMA]
ID: WIKI-W-045
ID maestro 4.1: W-0045
Alias conservado: WIKI-W-045
Nombre: Cryogenic grenade
Categoría: Explosivo - arrojadizo
Subtipo: Granada / arrojadizo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible arrojadizo
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 93
  PRECISIÓN: 50
  COSTE_AP_VATS: 40
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: área
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Control de grupos y cobertura
Limitación: Fuego amigo y espacios cerrados
---
---
---
## [FICHA ARMA]
ID: WIKI-W-046
ID maestro 4.1: W-0046
Alias conservado: WIKI-W-046
Nombre: Nuka grenade
Categoría: Explosivo - arrojadizo
Subtipo: Granada / arrojadizo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible arrojadizo
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 93
  PRECISIÓN: 50
  COSTE_AP_VATS: 40
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: área
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Control de grupos y cobertura
Limitación: Fuego amigo y espacios cerrados
---
---
---
## [FICHA ARMA]
ID: WIKI-W-048
ID maestro 4.1: W-0048
Alias conservado: WIKI-W-048
Nombre: Baseball grenade
Categoría: Explosivo - arrojadizo
Subtipo: Granada / arrojadizo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible arrojadizo
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 93
  PRECISIÓN: 50
  COSTE_AP_VATS: 40
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: área
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Control de grupos y cobertura
Limitación: Fuego amigo y espacios cerrados
---
---
---
## [FICHA ARMA]
ID: WIKI-W-049
ID maestro 4.1: W-0049
Alias conservado: WIKI-W-049
Nombre: HalluciGen gas grenade
Categoría: Explosivo - arrojadizo
Subtipo: Granada / arrojadizo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible arrojadizo
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 93
  PRECISIÓN: 50
  COSTE_AP_VATS: 40
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: área
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Control de grupos y cobertura
Limitación: Fuego amigo y espacios cerrados
---
---
---
## [FICHA ARMA]
ID: WIKI-W-051
ID maestro 4.1: W-0051
Alias conservado: WIKI-W-051
Nombre: Fragmentation mine
Categoría: Explosivo - mina
Subtipo: Mina / trampa
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible colocado
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 0
  PRECISIÓN: 100
  COSTE_AP_VATS: 0
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: trampa
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert, Sneak
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Defensa, emboscada y control de rutas
Limitación: Requiere preparación
---
---
---
## [FICHA ARMA]
ID: WIKI-W-052
ID maestro 4.1: W-0052
Alias conservado: WIKI-W-052
Nombre: Bottlecap mine
Categoría: Explosivo - mina
Subtipo: Mina / trampa
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible colocado
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 0
  PRECISIÓN: 100
  COSTE_AP_VATS: 0
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: trampa
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert, Sneak
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Defensa, emboscada y control de rutas
Limitación: Requiere preparación
---
---
---
## [FICHA ARMA]
ID: WIKI-W-053
ID maestro 4.1: W-0053
Alias conservado: WIKI-W-053
Nombre: Pulse mine
Categoría: Explosivo - mina
Subtipo: Mina / trampa
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible colocado
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 0
  PRECISIÓN: 100
  COSTE_AP_VATS: 0
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: trampa
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert, Sneak
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Defensa, emboscada y control de rutas
Limitación: Requiere preparación
---
---
---
## [FICHA ARMA]
ID: WIKI-W-054
ID maestro 4.1: W-0054
Alias conservado: WIKI-W-054
Nombre: Plasma mine
Categoría: Explosivo - mina
Subtipo: Mina / trampa
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible colocado
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 0
  PRECISIÓN: 100
  COSTE_AP_VATS: 0
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: trampa
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert, Sneak
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Defensa, emboscada y control de rutas
Limitación: Requiere preparación
---
---
---
## [FICHA ARMA]
ID: WIKI-W-055
ID maestro 4.1: W-0055
Alias conservado: WIKI-W-055
Nombre: Cryo mine
Categoría: Explosivo - mina
Subtipo: Mina / trampa
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible colocado
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 0
  PRECISIÓN: 100
  COSTE_AP_VATS: 0
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: trampa
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert, Sneak
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Defensa, emboscada y control de rutas
Limitación: Requiere preparación
---
---
---
## [FICHA ARMA]
ID: WIKI-W-056
ID maestro 4.1: W-0056
Alias conservado: WIKI-W-056
Nombre: Nuke mine
Categoría: Explosivo - mina
Subtipo: Mina / trampa
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 150
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Consumible colocado
  CARGADOR: 1
  CADENCIA: 1
  ALCANCE: 0
  PRECISIÓN: 100
  COSTE_AP_VATS: 0
  MULTIPLICADOR_CRITICO: no aplica
  DPS_REFERENCIAL: trampa
  PESO: 0.5
  VALOR: 50
Perks recomendados: Demolition Expert, Sneak
Mods recomendados: No aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Defensa, emboscada y control de rutas
Limitación: Requiere preparación
---
---
---
## [FICHA ARMA]
ID: WIKI-W-060
ID maestro 4.1: W-0060
Alias conservado: WIKI-W-060
Nombre: Machete
Categoría: Melee - filo
Subtipo: Melee filo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 35
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 40
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 80
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Hoja, serrado, electrificado si aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Sigilo, ahorro de munición
Limitación: Riesgo cuerpo a cuerpo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-061
ID maestro 4.1: W-0061
Alias conservado: WIKI-W-061
Nombre: Combat knife
Categoría: Melee - filo
Subtipo: Melee filo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 35
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 40
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 80
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Hoja, serrado, electrificado si aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Sigilo, ahorro de munición
Limitación: Riesgo cuerpo a cuerpo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-062
ID maestro 4.1: W-0062
Alias conservado: WIKI-W-062
Nombre: Chinese officer sword
Categoría: Melee - filo
Subtipo: Melee filo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 35
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 40
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 80
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Hoja, serrado, electrificado si aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Sigilo, ahorro de munición
Limitación: Riesgo cuerpo a cuerpo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-063
ID maestro 4.1: W-0063
Alias conservado: WIKI-W-063
Nombre: Revolutionary sword
Categoría: Melee - filo
Subtipo: Melee filo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 35
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 40
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 80
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Hoja, serrado, electrificado si aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Sigilo, ahorro de munición
Limitación: Riesgo cuerpo a cuerpo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-064
ID maestro 4.1: W-0064
Alias conservado: WIKI-W-064
Nombre: Shishkebab
Categoría: Melee - filo
Subtipo: Melee filo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 35
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 40
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 80
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Hoja, serrado, electrificado si aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Sigilo, ahorro de munición
Limitación: Riesgo cuerpo a cuerpo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-065
ID maestro 4.1: W-0065
Alias conservado: WIKI-W-065
Nombre: Ripper
Categoría: Melee - filo
Subtipo: Melee filo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 35
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 40
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 80
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Hoja, serrado, electrificado si aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Sigilo, ahorro de munición
Limitación: Riesgo cuerpo a cuerpo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-066
ID maestro 4.1: W-0066
Alias conservado: WIKI-W-066
Nombre: Switchblade
Categoría: Melee - filo
Subtipo: Melee filo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 35
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 40
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 80
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Hoja, serrado, electrificado si aplica
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Sigilo, ahorro de munición
Limitación: Riesgo cuerpo a cuerpo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-067
ID maestro 4.1: W-0067
Alias conservado: WIKI-W-067
